created_at,source,original_text,lang,sentiment,favorite_count,retweet_count,polarity,subjectivity,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 19:00:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","COVID-19 cases across Africa have increased by 52% in the past week &amp; deaths have increased by 32%, said WHO's Tedros, adding that less than 1% of the population on the continent has been vaccinated. ""And we expect things to only get worse."" https://t.co/whEJRBz8o0",en,"Sentiment(polarity=-0.20416666666666666, subjectivity=0.47916666666666663)",0,4,-0.204166667,0.479166667,ewelery,1335,911,,[],,"Accra, Ghana"
Fri Jun 18 19:00:50 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",What would happen if governments abolished patents? Professor @Colombatto answers in his latest report.â€¦ https://t.co/fnym8g2Ait,en,"Sentiment(polarity=0.5, subjectivity=0.9)",0,0,0.5,0.9,GIS_Reports,6858,75,,[],"{'screen_name': 'Colombatto', 'name': 'Enrico Colombatto', 'id': 29979235, 'id_str': '29979235', 'indices': [62, 73]}",Liechtenstein
Fri Jun 18 19:00:52 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#COVID19 vaccines are effective at protecting you from getting sick. Based on what we know, people who have been fuâ€¦ https://t.co/PdxPjmNEWv",en,"Sentiment(polarity=-0.05714285714285716, subjectivity=0.8285714285714285)",0,0,-0.057142857,0.828571429,PHLHlthPrepare,1349,279,FALSE,['#COVID19'],,"Philadelphia, PA"
Fri Jun 18 19:01:01 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Comparing the #Covid19 vaccines developed by Pfizer, Moderna, and Johnson &amp; Johnson #VaccinesSaveLives #MedTwitter
https://t.co/JvFGUd6WFX",en,"Sentiment(polarity=0.1, subjectivity=0.3)",0,0,0.1,0.3,Aretha_D_Davis,440,148,FALSE,"['#Covid19', '#VaccinesSaveLives', '#MedTwitter']",,"Boston, Massachusetts"
Fri Jun 18 19:01:11 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Morocco's c current coronavirus situation 18th June 2021:
Cases: 525,924
Deaths: 9,233
Recovered: 512,937
Active: 3â€¦ https://t.co/QPJTbW4jQf",en,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.5)",0,0,-0.066666667,0.5,daveskariuki,355,2090,,[],,"Nairobi, Kenya"
Fri Jun 18 19:01:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MarmaladeMax I knew Ivermectin was safe and worked against covid19 last summer. As a scientist myself, I knew withâ€¦ https://t.co/yAPHiCjDM0",en,"Sentiment(polarity=0.25, subjectivity=0.2833333333333333)",0,0,0.25,0.283333333,janet_halpin,232,632,FALSE,[],"{'screen_name': 'MarmaladeMax', 'name': 'Mark', 'id': 1230177494369697792, 'id_str': '1230177494369697792', 'indices': [0, 13]}","Dublin City, Ireland"
Fri Jun 18 19:01:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",133,91,0,0,reemazbutcher,124,85,,[],,Cyprus/Ø¨ÙˆØ¸Ø¨ÙŠ 
Fri Jun 18 19:01:33 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Comparing the #Covid19 vaccines developed by Pfizer, Moderna, and Johnson &amp; Johnson #VaccinesSaveLives #MedTwitter
https://t.co/Rf8Y87GjWz",en,"Sentiment(polarity=0.1, subjectivity=0.3)",0,0,0.1,0.3,AngeloVolandes,2708,120,FALSE,"['#Covid19', '#VaccinesSaveLives', '#MedTwitter']",,"Boston, MA"
Fri Jun 18 19:01:33 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Comparing the #Covid19 vaccines developed by Pfizer, Moderna, and Johnson &amp; Johnson #VaccinesSaveLives #MedTwitter
https://t.co/FoSZcu7Tpw",en,"Sentiment(polarity=0.1, subjectivity=0.3)",0,0,0.1,0.3,acpdecisions,1112,440,,"['#Covid19', '#VaccinesSaveLives', '#MedTwitter']",,"Boston, MA"
Fri Jun 18 19:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
Sanjeevan Hospital Erand PMCP
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,12â€¦ https://t.co/uxBfucwW9a",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1,PuneUpdater,88,0,FALSE,[],,
Fri Jun 18 19:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1058,0,â€¦ https://t.co/KxuAYULzPS",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1,PuneUpdater,88,0,FALSE,[],,
Fri Jun 18 19:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capaâ€¦ https://t.co/wyFYlHi6wZ",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1,PuneUpdater,88,0,,[],,
Fri Jun 18 19:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 413,27â€¦ https://t.co/vedskw2J3t",en,"Sentiment(polarity=-0.75, subjectivity=1.0)",0,0,-0.75,1,PuneUpdater,88,0,FALSE,[],,
Fri Jun 18 19:01:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iâ€™m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
ðŸ” Search https://t.co/d2PDWIps8o  
ðŸ“±Text your ZIP code to 438829  
ðŸ“ž Call 1-800-232-0233 https://t.co/AMmcMmCtiP",en,"Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",749,247,0.508333333,0.783333333,UmbertoCiccole1,416,369,FALSE,"['#WeCanDoThis', '#COVID19']",,
Fri Jun 18 19:01:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Donâ€™t expect very efficient &amp; safe COVID19 vax
- In short term, vax from good companies can be helped
- Weakness of vax: less efficiency against novel variants , lack of vax studies, safety data, &amp; knowledge of gain-of-functions virus",en,"Sentiment(polarity=0.24666666666666665, subjectivity=0.3533333333333334)",1672,1158,0.246666667,0.353333333,SoarForFreedom,2303,2237,FALSE,['#COVID19'],"{'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [24, 29]}",East Coast 
Fri Jun 18 19:01:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",314,153,0.133333333,0.455555556,AnitaMakanjuola,83,408,,[],,"Birmingham, England"
Fri Jun 18 19:02:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",en,"Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",0,0,0.333333333,0.731481481,RealRyanJKaz,3066,5001,,['#COVID19'],,"Connecticut, USA"
Fri Jun 18 19:02:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israel is helping save Palestinian lives.

While the Palestinian Authority has full responsibility for Palestinian healthcare in the West Bank and Gaza under the 1995 Oslo II Accords, Israel is sending more than 1 million vaccine doses to help it fight #COVID19.

#ThisIsIsrael",en,"Sentiment(polarity=0.425, subjectivity=0.525)",64,20,0.425,0.525,DeborahNotAnon,1732,2966,FALSE,"['#COVID19', '#ThisIsIsrael']",,"BehindTheRedwoodCurtain, CA"
Fri Jun 18 19:02:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Per Haaretz, Israel to transfer 1.2 million Pfizer does to Palestinians. Decision being moved forward by new Health Minister Nitzan Horowitz (Meretz) after previous Netanyahu government delayed implementation. https://t.co/BbhtzdSxTD",en,"Sentiment(polarity=-0.015151515151515152, subjectivity=0.3106060606060606)",0,0,-0.015151515,0.310606061,MAAWLAW,4353,944,FALSE,[],"{'screen_name': 'pfizer', 'name': 'Pfizer Inc.', 'id': 56488059, 'id_str': '56488059', 'indices': [107, 114]}",
Fri Jun 18 19:02:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Museveni says #Uganda's #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing variants. The Ugandan vaccine has been administered to 70 patients and 58 have so far recovered. Vaccine will soon hit the 120-patient threshold #M7Address,en,"Sentiment(polarity=0.3, subjectivity=0.75)",32,14,0.3,0.75,KalembeG,58,121,FALSE,"['#Uganda', '#COVID19', '#M7Address']",,Kampala
Fri Jun 18 19:02:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel agrees to send Covid-19 vaccines to the Palestinian Authority in an exchange deal, after being criticized for not helping to quell the virus in the occupied West Bank and Gaza https://t.co/0NfDCAxlvO",en,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,0,0,MAAWLAW,4353,944,,[],,
Fri Jun 18 19:02:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",17) the main problem with #DeltaVariant is that the 1 dose strategy isnâ€™t good anymore. 1 dose vaccine efficacy is likely just ~33% or so with either AstraZeneca or Pfizer. That is trouble for millions that arenâ€™t two dose vaccinated yet.,en,"Sentiment(polarity=0.16666666666666663, subjectivity=0.5333333333333333)",143,76,0.166666667,0.533333333,RandomSobriquet,1716,807,FALSE,['#DeltaVariant'],,ðŸ‡¦ðŸ‡º
Fri Jun 18 19:02:24 +0000 2021,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","#FridayVaccineFacts: what is #BringingSummerBack?

Bring Summer Back is a fun, flexible, community-centered approacâ€¦ https://t.co/nhzVtDxwxN",en,"Sentiment(polarity=0.15, subjectivity=0.1)",0,0,0.15,0.1,ncdhhs,45530,932,FALSE,"['#FridayVaccineFacts', '#BringingSummerBack']",,"Raleigh, NC"
Fri Jun 18 19:02:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",en,"Sentiment(polarity=-0.05, subjectivity=0.4)",77,54,-0.05,0.4,riyaroy64265805,3,9,FALSE,['#VaccinationDrive'],"{'screen_name': 'BJP4India', 'name': 'BJP', 'id': 207809313, 'id_str': '207809313', 'indices': [118, 128]}",
Fri Jun 18 19:02:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","On hour 2 of #SciFriLiveðŸ“»: 

ðŸ˜· #COVID19 vaccines may not be enough to protect immunocompromised people
ðŸ“š The best #SciFi books to read this summer

Tune in to your local public radio station or press play below!
https://t.co/p13XDga2pG",en,"Sentiment(polarity=0.25, subjectivity=0.21666666666666667)",1,2,0.25,0.216666667,lbbiology,384,833,,"['#SciFriLive', '#COVID19', '#SciFi']",,"Charlottesville, VA"
Fri Jun 18 19:02:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","These vaccines have been proven to be effective in preventing severe illness, hospitalization &amp; death. Itâ€™s how we avoid ever going through what we went through with #COVID19 last year. #VaxNevadaDays",en,"Sentiment(polarity=0.3, subjectivity=0.43333333333333335)",14,5,0.3,0.433333333,clashpandaRay1,1735,5000,,"['#COVID19', '#VaxNevadaDays']",,Yes I'm a Former Clasher=)
Fri Jun 18 19:02:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Appearing on @Benzinga Power Hour, Vaxart CEO Andrei Floroiu calls our oral #COVID19 tablet vaccine now under development ""revolutionary"" and ""the Tesla of vaccines."" Watch here: https://t.co/NxcQYTPfc4 $VXRT https://t.co/NVJOjF68Qq",en,"Sentiment(polarity=0.0, subjectivity=0.0)",14,2,0,0,meSkeet77,18,141,,['#COVID19'],"{'screen_name': 'Benzinga', 'name': 'Benzinga', 'id': 44060322, 'id_str': '44060322', 'indices': [13, 22]}",South Cackalaky
Fri Jun 18 19:02:42 +0000 2021,"<a href=""https://www.fiscalhealthnc.com"" rel=""nofollow"">Covid19NC</a>","#FridayVaccineFacts: what is #BringingSummerBack?

Bring Summer Back is a fun, flexible, community-centered approach to providing safe and effective COVID-19 vaccines to those 12+ in NC. 

Learn more at https://t.co/CB9eQr5aVp https://t.co/k4XUcmgKpY",en,"Sentiment(polarity=0.38, subjectivity=0.4)",1,1,0.38,0.4,coronavirusnc,302,23,,"['#FridayVaccineFacts', '#BringingSummerBack']",,North Carolina
Fri Jun 18 19:02:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

Weâ€™ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",en,"Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",95,95,0.195833333,0.2875,johanefeld,1237,458,FALSE,['#COVID19'],,http://goo.gl/QIQfcL
Fri Jun 18 19:02:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",From beer to blenders - 5 creative ways people are being persuaded to get their COVID-19 vaccination https://t.co/yUFzQCxw4d #COVID19 #vaccines https://t.co/B2jtSmezrz,en,"Sentiment(polarity=0.5, subjectivity=1.0)",41,16,0.5,1,SFurmidge,26,96,,"['#COVID19', '#vaccines']",,United States
Fri Jun 18 19:02:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",en,"Sentiment(polarity=-0.23645833333333335, subjectivity=0.3375)",907,507,-0.236458333,0.3375,WilsonRwamugabo,99,446,FALSE,['#COVID19'],"{'screen_name': 'DailyMonitor', 'name': 'Daily Monitor', 'id': 35697740, 'id_str': '35697740', 'indices': [257, 270]}",Kampala Uganda
Fri Jun 18 19:03:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",17) the main problem with #DeltaVariant is that the 1 dose strategy isnâ€™t good anymore. 1 dose vaccine efficacy is likely just ~33% or so with either AstraZeneca or Pfizer. That is trouble for millions that arenâ€™t two dose vaccinated yet. https://t.co/fQ5QC7a3xm,en,"Sentiment(polarity=0.16666666666666663, subjectivity=0.5333333333333333)",143,77,0.166666667,0.533333333,amanda_pompili,2430,2603,,['#DeltaVariant'],,"Pawtucket, RI"
Fri Jun 18 19:03:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Could the U.S. Have Saved More Lives? 5 Alternate Scenarios for the Vaccine Rollout 
#COVID19 #MARKEDBYCOVID
@SurvivorsChange 
https://t.co/mFHc7hM7ql",en,"Sentiment(polarity=0.25, subjectivity=0.25)",6,1,0.25,0.25,JulieWallaceCT,872,4996,FALSE,"['#COVID19', '#MARKEDBYCOVID']","{'screen_name': 'SurvivorsChange', 'name': 'COVID Survivors for Change', 'id': 1304810770597687296, 'id_str': '1304810770597687296', 'indices': [109, 125]}",Ohio
Fri Jun 18 19:03:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""We should waive all the laws that prevent the easy movement of vaccines throughout the world. We should work without barriers or borders. The whole human race must unite to fight against the contagion.""-  KK @shailajateacher speaking at #VaccineInternationalism Summit https://t.co/yggdhW7pOD",en,"Sentiment(polarity=0.2111111111111111, subjectivity=0.4444444444444445)",0,0,0.211111111,0.444444444,reshmagar,1707,1926,,['#VaccineInternationalism'],"{'screen_name': 'shailajateacher', 'name': 'Shailaja Teacher', 'id': 2780361002, 'id_str': '2780361002', 'indices': [25, 41]}","New Haven, CT, United States"
Fri Jun 18 19:03:21 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Correct,en,"Sentiment(polarity=0.0, subjectivity=0.0)",2,2,0,0,duderise,1379,1001,FALSE,[],,Idk anymore
Fri Jun 18 19:03:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I think itâ€™s important that we donâ€™t sell COVAX short. It still has a lot going for it and is innovative in its design. But it needs more vaccines to share.  Weâ€™re hoping our low cost @TexasChildrens recombinant protein COVID19 vaccine with @biological_e will help fill some gaps,en,"Sentiment(polarity=0.27999999999999997, subjectivity=0.6199999999999999)",73,21,0.28,0.62,AmyAyers16,5736,5594,FALSE,[],"{'screen_name': 'TexasChildrens', 'name': ""Texas Children's"", 'id': 15393700, 'id_str': '15393700', 'indices': [184, 199]}",Virginia 
